Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-15T10:00+02:00;2025-09-15T11:00+02:00;2025-09-15;10:00;11:00;1;15
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-15T11:00+02:00;2025-09-15T12:00+02:00;2025-09-15;11:00;12:00;1;16
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-15T12:00+02:00;2025-09-15T13:00+02:00;2025-09-15;12:00;13:00;1;16
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-15T13:00+02:00;2025-09-15T14:00+02:00;2025-09-15;13:00;14:00;1;22
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-15T14:00+02:00;2025-09-15T15:00+02:00;2025-09-15;14:00;15:00;1;47
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-15T15:00+02:00;2025-09-15T16:00+02:00;2025-09-15;15:00;16:00;1;151
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-15T16:00+02:00;2025-09-15T17:00+02:00;2025-09-15;16:00;17:00;1;274
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-15T17:00+02:00;2025-09-15T18:00+02:00;2025-09-15;17:00;18:00;1;140
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-15T18:00+02:00;2025-09-15T19:00+02:00;2025-09-15;18:00;19:00;1;51
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-15T19:00+02:00;2025-09-15T20:00+02:00;2025-09-15;19:00;20:00;1;22
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-15T20:00+02:00;2025-09-15T21:00+02:00;2025-09-15;20:00;21:00;1;11
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-15T21:00+02:00;2025-09-15T22:00+02:00;2025-09-15;21:00;22:00;1;8
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-15T22:00+02:00;2025-09-15T23:00+02:00;2025-09-15;22:00;23:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-15T23:00+02:00;2025-09-16T00:00+02:00;2025-09-15;23:00;00:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T00:00+02:00;2025-09-16T01:00+02:00;2025-09-16;00:00;01:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T01:00+02:00;2025-09-16T02:00+02:00;2025-09-16;01:00;02:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T02:00+02:00;2025-09-16T03:00+02:00;2025-09-16;02:00;03:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T03:00+02:00;2025-09-16T04:00+02:00;2025-09-16;03:00;04:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T04:00+02:00;2025-09-16T05:00+02:00;2025-09-16;04:00;05:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T05:00+02:00;2025-09-16T06:00+02:00;2025-09-16;05:00;06:00;1;4
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T06:00+02:00;2025-09-16T07:00+02:00;2025-09-16;06:00;07:00;1;24
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T07:00+02:00;2025-09-16T08:00+02:00;2025-09-16;07:00;08:00;1;81
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T08:00+02:00;2025-09-16T09:00+02:00;2025-09-16;08:00;09:00;1;121
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T09:00+02:00;2025-09-16T10:00+02:00;2025-09-16;09:00;10:00;1;43
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T10:00+02:00;2025-09-16T11:00+02:00;2025-09-16;10:00;11:00;1;10
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T11:00+02:00;2025-09-16T12:00+02:00;2025-09-16;11:00;12:00;1;12
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T12:00+02:00;2025-09-16T13:00+02:00;2025-09-16;12:00;13:00;1;13
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T13:00+02:00;2025-09-16T14:00+02:00;2025-09-16;13:00;14:00;1;18
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T14:00+02:00;2025-09-16T15:00+02:00;2025-09-16;14:00;15:00;1;44
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T15:00+02:00;2025-09-16T16:00+02:00;2025-09-16;15:00;16:00;1;156
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T16:00+02:00;2025-09-16T17:00+02:00;2025-09-16;16:00;17:00;1;268
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T17:00+02:00;2025-09-16T18:00+02:00;2025-09-16;17:00;18:00;1;154
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T18:00+02:00;2025-09-16T19:00+02:00;2025-09-16;18:00;19:00;1;61
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T19:00+02:00;2025-09-16T20:00+02:00;2025-09-16;19:00;20:00;1;37
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T20:00+02:00;2025-09-16T21:00+02:00;2025-09-16;20:00;21:00;1;29
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T21:00+02:00;2025-09-16T22:00+02:00;2025-09-16;21:00;22:00;1;13
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T22:00+02:00;2025-09-16T23:00+02:00;2025-09-16;22:00;23:00;1;10
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-16T23:00+02:00;2025-09-17T00:00+02:00;2025-09-16;23:00;00:00;1;5
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T00:00+02:00;2025-09-17T01:00+02:00;2025-09-17;00:00;01:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T01:00+02:00;2025-09-17T02:00+02:00;2025-09-17;01:00;02:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T02:00+02:00;2025-09-17T03:00+02:00;2025-09-17;02:00;03:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T03:00+02:00;2025-09-17T04:00+02:00;2025-09-17;03:00;04:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T04:00+02:00;2025-09-17T05:00+02:00;2025-09-17;04:00;05:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T05:00+02:00;2025-09-17T06:00+02:00;2025-09-17;05:00;06:00;1;6
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T06:00+02:00;2025-09-17T07:00+02:00;2025-09-17;06:00;07:00;1;38
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T07:00+02:00;2025-09-17T08:00+02:00;2025-09-17;07:00;08:00;1;161
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T08:00+02:00;2025-09-17T09:00+02:00;2025-09-17;08:00;09:00;1;178
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T09:00+02:00;2025-09-17T10:00+02:00;2025-09-17;09:00;10:00;1;54
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T10:00+02:00;2025-09-17T11:00+02:00;2025-09-17;10:00;11:00;1;18
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T11:00+02:00;2025-09-17T12:00+02:00;2025-09-17;11:00;12:00;1;28
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T12:00+02:00;2025-09-17T13:00+02:00;2025-09-17;12:00;13:00;1;28
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T13:00+02:00;2025-09-17T14:00+02:00;2025-09-17;13:00;14:00;1;42
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T14:00+02:00;2025-09-17T15:00+02:00;2025-09-17;14:00;15:00;1;76
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T15:00+02:00;2025-09-17T16:00+02:00;2025-09-17;15:00;16:00;1;227
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T16:00+02:00;2025-09-17T17:00+02:00;2025-09-17;16:00;17:00;1;366
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T17:00+02:00;2025-09-17T18:00+02:00;2025-09-17;17:00;18:00;1;184
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T18:00+02:00;2025-09-17T19:00+02:00;2025-09-17;18:00;19:00;1;93
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T19:00+02:00;2025-09-17T20:00+02:00;2025-09-17;19:00;20:00;1;47
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T20:00+02:00;2025-09-17T21:00+02:00;2025-09-17;20:00;21:00;1;35
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T21:00+02:00;2025-09-17T22:00+02:00;2025-09-17;21:00;22:00;1;24
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T22:00+02:00;2025-09-17T23:00+02:00;2025-09-17;22:00;23:00;1;8
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-17T23:00+02:00;2025-09-18T00:00+02:00;2025-09-17;23:00;00:00;1;5
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T00:00+02:00;2025-09-18T01:00+02:00;2025-09-18;00:00;01:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T01:00+02:00;2025-09-18T02:00+02:00;2025-09-18;01:00;02:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T02:00+02:00;2025-09-18T03:00+02:00;2025-09-18;02:00;03:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T03:00+02:00;2025-09-18T04:00+02:00;2025-09-18;03:00;04:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T04:00+02:00;2025-09-18T05:00+02:00;2025-09-18;04:00;05:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T05:00+02:00;2025-09-18T06:00+02:00;2025-09-18;05:00;06:00;1;4
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T06:00+02:00;2025-09-18T07:00+02:00;2025-09-18;06:00;07:00;1;24
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T07:00+02:00;2025-09-18T08:00+02:00;2025-09-18;07:00;08:00;1;124
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T08:00+02:00;2025-09-18T09:00+02:00;2025-09-18;08:00;09:00;1;135
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T09:00+02:00;2025-09-18T10:00+02:00;2025-09-18;09:00;10:00;1;39
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T10:00+02:00;2025-09-18T11:00+02:00;2025-09-18;10:00;11:00;1;13
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T11:00+02:00;2025-09-18T12:00+02:00;2025-09-18;11:00;12:00;1;13
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T12:00+02:00;2025-09-18T13:00+02:00;2025-09-18;12:00;13:00;1;17
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T13:00+02:00;2025-09-18T14:00+02:00;2025-09-18;13:00;14:00;1;21
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T14:00+02:00;2025-09-18T15:00+02:00;2025-09-18;14:00;15:00;1;49
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T15:00+02:00;2025-09-18T16:00+02:00;2025-09-18;15:00;16:00;1;188
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T16:00+02:00;2025-09-18T17:00+02:00;2025-09-18;16:00;17:00;1;334
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T17:00+02:00;2025-09-18T18:00+02:00;2025-09-18;17:00;18:00;1;163
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T18:00+02:00;2025-09-18T19:00+02:00;2025-09-18;18:00;19:00;1;65
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T19:00+02:00;2025-09-18T20:00+02:00;2025-09-18;19:00;20:00;1;32
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T20:00+02:00;2025-09-18T21:00+02:00;2025-09-18;20:00;21:00;1;20
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T21:00+02:00;2025-09-18T22:00+02:00;2025-09-18;21:00;22:00;1;17
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T22:00+02:00;2025-09-18T23:00+02:00;2025-09-18;22:00;23:00;1;9
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-18T23:00+02:00;2025-09-19T00:00+02:00;2025-09-18;23:00;00:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T00:00+02:00;2025-09-19T01:00+02:00;2025-09-19;00:00;01:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T01:00+02:00;2025-09-19T02:00+02:00;2025-09-19;01:00;02:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T02:00+02:00;2025-09-19T03:00+02:00;2025-09-19;02:00;03:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T03:00+02:00;2025-09-19T04:00+02:00;2025-09-19;03:00;04:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T04:00+02:00;2025-09-19T05:00+02:00;2025-09-19;04:00;05:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T05:00+02:00;2025-09-19T06:00+02:00;2025-09-19;05:00;06:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T06:00+02:00;2025-09-19T07:00+02:00;2025-09-19;06:00;07:00;1;18
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T07:00+02:00;2025-09-19T08:00+02:00;2025-09-19;07:00;08:00;1;111
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T08:00+02:00;2025-09-19T09:00+02:00;2025-09-19;08:00;09:00;1;105
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T09:00+02:00;2025-09-19T10:00+02:00;2025-09-19;09:00;10:00;1;44
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T10:00+02:00;2025-09-19T11:00+02:00;2025-09-19;10:00;11:00;1;14
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T11:00+02:00;2025-09-19T12:00+02:00;2025-09-19;11:00;12:00;1;23
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T12:00+02:00;2025-09-19T13:00+02:00;2025-09-19;12:00;13:00;1;28
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T13:00+02:00;2025-09-19T14:00+02:00;2025-09-19;13:00;14:00;1;29
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T14:00+02:00;2025-09-19T15:00+02:00;2025-09-19;14:00;15:00;1;69
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T15:00+02:00;2025-09-19T16:00+02:00;2025-09-19;15:00;16:00;1;203
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T16:00+02:00;2025-09-19T17:00+02:00;2025-09-19;16:00;17:00;1;231
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T17:00+02:00;2025-09-19T18:00+02:00;2025-09-19;17:00;18:00;1;114
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T18:00+02:00;2025-09-19T19:00+02:00;2025-09-19;18:00;19:00;1;47
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T19:00+02:00;2025-09-19T20:00+02:00;2025-09-19;19:00;20:00;1;19
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T20:00+02:00;2025-09-19T21:00+02:00;2025-09-19;20:00;21:00;1;12
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T21:00+02:00;2025-09-19T22:00+02:00;2025-09-19;21:00;22:00;1;7
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T22:00+02:00;2025-09-19T23:00+02:00;2025-09-19;22:00;23:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-19T23:00+02:00;2025-09-20T00:00+02:00;2025-09-19;23:00;00:00;1;7
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T00:00+02:00;2025-09-20T01:00+02:00;2025-09-20;00:00;01:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T01:00+02:00;2025-09-20T02:00+02:00;2025-09-20;01:00;02:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T02:00+02:00;2025-09-20T03:00+02:00;2025-09-20;02:00;03:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T03:00+02:00;2025-09-20T04:00+02:00;2025-09-20;03:00;04:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T04:00+02:00;2025-09-20T05:00+02:00;2025-09-20;04:00;05:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T05:00+02:00;2025-09-20T06:00+02:00;2025-09-20;05:00;06:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T06:00+02:00;2025-09-20T07:00+02:00;2025-09-20;06:00;07:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T07:00+02:00;2025-09-20T08:00+02:00;2025-09-20;07:00;08:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T08:00+02:00;2025-09-20T09:00+02:00;2025-09-20;08:00;09:00;1;5
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T09:00+02:00;2025-09-20T10:00+02:00;2025-09-20;09:00;10:00;1;18
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T10:00+02:00;2025-09-20T11:00+02:00;2025-09-20;10:00;11:00;1;12
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T11:00+02:00;2025-09-20T12:00+02:00;2025-09-20;11:00;12:00;1;15
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T12:00+02:00;2025-09-20T13:00+02:00;2025-09-20;12:00;13:00;1;26
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T13:00+02:00;2025-09-20T14:00+02:00;2025-09-20;13:00;14:00;1;15
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T14:00+02:00;2025-09-20T15:00+02:00;2025-09-20;14:00;15:00;1;19
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T15:00+02:00;2025-09-20T16:00+02:00;2025-09-20;15:00;16:00;1;27
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T16:00+02:00;2025-09-20T17:00+02:00;2025-09-20;16:00;17:00;1;23
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T17:00+02:00;2025-09-20T18:00+02:00;2025-09-20;17:00;18:00;1;7
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T18:00+02:00;2025-09-20T19:00+02:00;2025-09-20;18:00;19:00;1;5
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T19:00+02:00;2025-09-20T20:00+02:00;2025-09-20;19:00;20:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T20:00+02:00;2025-09-20T21:00+02:00;2025-09-20;20:00;21:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T21:00+02:00;2025-09-20T22:00+02:00;2025-09-20;21:00;22:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T22:00+02:00;2025-09-20T23:00+02:00;2025-09-20;22:00;23:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-20T23:00+02:00;2025-09-21T00:00+02:00;2025-09-20;23:00;00:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T00:00+02:00;2025-09-21T01:00+02:00;2025-09-21;00:00;01:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T01:00+02:00;2025-09-21T02:00+02:00;2025-09-21;01:00;02:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T02:00+02:00;2025-09-21T03:00+02:00;2025-09-21;02:00;03:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T03:00+02:00;2025-09-21T04:00+02:00;2025-09-21;03:00;04:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T04:00+02:00;2025-09-21T05:00+02:00;2025-09-21;04:00;05:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T05:00+02:00;2025-09-21T06:00+02:00;2025-09-21;05:00;06:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T06:00+02:00;2025-09-21T07:00+02:00;2025-09-21;06:00;07:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T07:00+02:00;2025-09-21T08:00+02:00;2025-09-21;07:00;08:00;1;5
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T08:00+02:00;2025-09-21T09:00+02:00;2025-09-21;08:00;09:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T09:00+02:00;2025-09-21T10:00+02:00;2025-09-21;09:00;10:00;1;4
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T10:00+02:00;2025-09-21T11:00+02:00;2025-09-21;10:00;11:00;1;7
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T11:00+02:00;2025-09-21T12:00+02:00;2025-09-21;11:00;12:00;1;12
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T12:00+02:00;2025-09-21T13:00+02:00;2025-09-21;12:00;13:00;1;28
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T13:00+02:00;2025-09-21T14:00+02:00;2025-09-21;13:00;14:00;1;27
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T14:00+02:00;2025-09-21T15:00+02:00;2025-09-21;14:00;15:00;1;25
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T15:00+02:00;2025-09-21T16:00+02:00;2025-09-21;15:00;16:00;1;32
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T16:00+02:00;2025-09-21T17:00+02:00;2025-09-21;16:00;17:00;1;15
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T17:00+02:00;2025-09-21T18:00+02:00;2025-09-21;17:00;18:00;1;26
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T18:00+02:00;2025-09-21T19:00+02:00;2025-09-21;18:00;19:00;1;18
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T19:00+02:00;2025-09-21T20:00+02:00;2025-09-21;19:00;20:00;1;9
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T20:00+02:00;2025-09-21T21:00+02:00;2025-09-21;20:00;21:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T21:00+02:00;2025-09-21T22:00+02:00;2025-09-21;21:00;22:00;1;7
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T22:00+02:00;2025-09-21T23:00+02:00;2025-09-21;22:00;23:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-21T23:00+02:00;2025-09-22T00:00+02:00;2025-09-21;23:00;00:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T00:00+02:00;2025-09-22T01:00+02:00;2025-09-22;00:00;01:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T01:00+02:00;2025-09-22T02:00+02:00;2025-09-22;01:00;02:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T02:00+02:00;2025-09-22T03:00+02:00;2025-09-22;02:00;03:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T03:00+02:00;2025-09-22T04:00+02:00;2025-09-22;03:00;04:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T04:00+02:00;2025-09-22T05:00+02:00;2025-09-22;04:00;05:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T05:00+02:00;2025-09-22T06:00+02:00;2025-09-22;05:00;06:00;1;5
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T06:00+02:00;2025-09-22T07:00+02:00;2025-09-22;06:00;07:00;1;34
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T07:00+02:00;2025-09-22T08:00+02:00;2025-09-22;07:00;08:00;1;149
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T08:00+02:00;2025-09-22T09:00+02:00;2025-09-22;08:00;09:00;1;155
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T09:00+02:00;2025-09-22T10:00+02:00;2025-09-22;09:00;10:00;1;53
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T10:00+02:00;2025-09-22T11:00+02:00;2025-09-22;10:00;11:00;1;8
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T11:00+02:00;2025-09-22T12:00+02:00;2025-09-22;11:00;12:00;1;20
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T12:00+02:00;2025-09-22T13:00+02:00;2025-09-22;12:00;13:00;1;22
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T13:00+02:00;2025-09-22T14:00+02:00;2025-09-22;13:00;14:00;1;25
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T14:00+02:00;2025-09-22T15:00+02:00;2025-09-22;14:00;15:00;1;57
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T15:00+02:00;2025-09-22T16:00+02:00;2025-09-22;15:00;16:00;1;231
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T16:00+02:00;2025-09-22T17:00+02:00;2025-09-22;16:00;17:00;1;353
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T17:00+02:00;2025-09-22T18:00+02:00;2025-09-22;17:00;18:00;1;223
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T18:00+02:00;2025-09-22T19:00+02:00;2025-09-22;18:00;19:00;1;83
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T19:00+02:00;2025-09-22T20:00+02:00;2025-09-22;19:00;20:00;1;43
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T20:00+02:00;2025-09-22T21:00+02:00;2025-09-22;20:00;21:00;1;15
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-09-22T21:00+02:00;2025-09-22T22:00+02:00;2025-09-22;21:00;22:00;1;10
